WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53877,20050706, 1.201, -82.61,  35.49,   25.5,   16.3,   20.9,   20.3,    1.7,   10.15,R,NA,NA,   21.5,  100.0,   76.5,   94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050707, 1.201, -82.61,  35.49,   23.8,   16.4,   20.1,   18.9,   58.2,    6.93,R,NA,NA,   19.9,  100.0,   88.2,   96.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050708, 1.201, -82.61,  35.49,   26.3,   13.1,   19.7,   19.1,    1.6,   27.13,R,NA,NA,   21.1,  100.0,   45.9,   81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050709, 1.201, -82.61,  35.49,   28.5,   11.3,   19.9,   20.3,    0.2,   25.22,R,NA,NA,   22.6,  100.0,   43.8,   81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050710, 1.201, -82.61,  35.49,   27.8,   15.8,   21.8,   22.0,    0.7,   19.70,R,NA,NA,   23.9,  100.0,   65.7,   85.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050711, 1.201, -82.61,  35.49,   25.3,   18.3,   21.8,   21.8,   25.5,    9.60,R,NA,NA,   22.7,  100.0,   89.3,   95.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050712, 1.201, -82.61,  35.49,   27.7,   19.5,   23.6,   23.2,    1.8,   18.23,R,NA,NA,   24.6,  100.0,   72.8,   89.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050713, 1.201, -82.61,  35.49,   25.8,   17.3,   21.6,   20.5,   10.0,   11.14,R,NA,NA,   21.9,  100.0,   81.1,   96.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050714, 1.201, -82.61,  35.49,   27.5,   18.5,   23.0,   21.9,    1.3,   16.92,R,NA,NA,   23.7,  100.0,   74.9,   91.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050715, 1.201, -82.61,  35.49,   28.1,   18.3,   23.2,   22.4,    3.9,   14.13,R,NA,NA,   23.7,  100.0,   76.5,   91.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050716, 1.201, -82.61,  35.49,   28.1,   18.8,   23.5,   22.6,    1.2,   17.82,R,NA,NA,   24.4,  100.0,   67.1,   91.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050717, 1.201, -82.61,  35.49,   29.8,   18.6,   24.2,   23.3,    0.8,   21.41,R,NA,NA,   25.0,  100.0,   59.7,   87.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050718, 1.201, -82.61,  35.49,   28.7,   18.2,   23.5,   22.6,    1.6,   19.78,R,NA,NA,   24.4,  100.0,   70.5,   90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050719, 1.201, -82.61,  35.49,   28.8,   18.5,   23.7,   21.9,   36.9,   17.49,R,NA,NA,   24.4,  100.0,   70.0,   93.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050720, 1.201, -82.61,  35.49,   28.5,   17.3,   22.9,   21.3,   16.7,   17.92,R,NA,NA,   24.0,  100.0,   70.4,   95.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050721, 1.201, -82.61,  35.49,   29.2,   17.6,   23.4,   22.9,    0.8,   18.71,R,NA,NA,   25.2,  100.0,   68.6,   92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050722, 1.201, -82.61,  35.49,   29.6,   18.0,   23.8,   22.5,    2.0,   17.50,R,NA,NA,   24.4,  100.0,   64.4,   90.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050723, 1.201, -82.61,  35.49,   29.9,   18.0,   24.0,   23.4,    1.0,   25.01,R,NA,NA,   25.3,  100.0,   58.5,   83.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050724, 1.201, -82.61,  35.49,   28.3,   15.2,   21.8,   21.5,    1.4,   20.41,R,NA,NA,   23.6,  100.0,   63.7,   87.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050725, 1.201, -82.61,  35.49,   31.7,   16.9,   24.3,   23.6,    0.6,   24.90,R,NA,NA,   25.5,  100.0,   52.2,   84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050726, 1.201, -82.61,  35.49,   32.4,   18.1,   25.3,   24.8,    1.1,   24.45,R,NA,NA,   26.8,  100.0,   57.5,   85.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050727, 1.201, -82.61,  35.49,   31.6,   18.0,   24.8,   23.2,   67.8,   20.84,R,NA,NA,   25.0,  100.0,   62.1,   90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050728, 1.201, -82.61,  35.49,   27.2,   17.8,   22.5,   20.9,    6.0,    9.75,R,NA,NA,   22.6,  100.0,   78.5,   97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050729, 1.201, -82.61,  35.49,   23.3,   18.3,   20.8,   20.4,   15.9,    6.28,R,NA,NA,   21.5,  100.0,   89.9,   98.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050730, 1.201, -82.61,  35.49,   25.9,   18.5,   22.2,   21.5,    0.3,   13.31,R,NA,NA,   23.2,  100.0,   72.9,   92.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050731, 1.201, -82.61,  35.49,   25.2,   18.9,   22.1,   21.3,    3.4,   13.06,R,NA,NA,   23.0,  100.0,   78.0,   94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050801, 1.201, -82.61,  35.49,   27.5,   15.9,   21.7,   20.8,   14.4,   22.43,R,NA,NA,   22.8,  100.0,   58.9,   87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050802, 1.201, -82.61,  35.49,   28.3,   14.7,   21.5,   20.0,    0.0,   23.57,R,NA,NA,   22.2,  100.0,   48.6,   85.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050803, 1.201, -82.61,  35.49,   29.1,   13.2,   21.2,   20.5,    0.0,   22.25,R,NA,NA,   22.3,  100.0,   56.6,   85.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050804, 1.201, -82.61,  35.49,   29.6,   14.1,   21.9,   21.5,    0.0,   21.84,R,NA,NA,   23.0,  100.0,   49.7,   84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050805, 1.201, -82.61,  35.49,   29.2,   15.5,   22.4,   20.4,    0.8,   17.07,R,NA,NA,   21.9,  100.0,   61.2,   91.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050806, 1.201, -82.61,  35.49,   27.8,   15.1,   21.5,   20.7,    6.5,   18.83,R,NA,NA,   22.4,  100.0,   61.0,   88.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050807, 1.201, -82.61,  35.49,   20.8,   17.8,   19.3,   19.0,   30.6,    3.30,R,NA,NA,   19.9,  100.0,   99.5,  100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050808, 1.201, -82.61,  35.49,   22.1,   17.8,   20.0,   19.9,    6.6,    6.57,R,NA,NA,   21.1,  100.0,   94.3,   99.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050809, 1.201, -82.61,  35.49,   27.0,   18.7,   22.9,   21.5,    0.8,   17.02,R,NA,NA,   23.2,  100.0,   70.7,   93.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050810, 1.201, -82.61,  35.49,   27.9,   18.4,   23.2,   22.1,    0.0,   15.82,R,NA,NA,   23.4,  100.0,   72.4,   91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050811, 1.201, -82.61,  35.49,   29.8,   17.4,   23.6,   22.3,    0.0,   24.23,R,NA,NA,   25.6,  100.0,   49.4,   85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050812, 1.201, -82.61,  35.49,   29.8,   15.4,   22.6,   22.0,    0.0,   23.35,R,NA,NA,   25.0,  100.0,   49.0,   85.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050813, 1.201, -82.61,  35.49,   30.1,   17.0,   23.6,   22.3,   33.3,   20.28,R,NA,NA,   24.9,  100.0,   61.0,   87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050814, 1.201, -82.61,  35.49,   29.0,   17.9,   23.5,   22.7,    0.4,   21.67,R,NA,NA,   25.5,  100.0,   63.0,   89.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050815, 1.201, -82.61,  35.49,   30.9,   17.3,   24.1,   23.5,    0.0,   22.92,R,NA,NA,   26.0,  100.0,   52.2,   85.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050816, 1.201, -82.61,  35.49,   30.0,   17.5,   23.8,   22.2,    0.9,   16.15,R,NA,NA,   24.4,  100.0,   66.9,   92.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050817, 1.201, -82.61,  35.49,   28.5,   18.7,   23.6,   22.5,    7.0,   16.87,R,NA,NA,   24.7,  100.0,   69.1,   92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050818, 1.201, -82.61,  35.49,   26.2,   20.4,   23.3,   22.0,   20.9,    9.98,R,NA,NA,   23.7,  100.0,   86.1,   97.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050819, 1.201, -82.61,  35.49,   28.8,   19.7,   24.3,   23.1,    1.3,   17.46,R,NA,NA,   25.3,  100.0,   74.6,   95.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050820, 1.201, -82.61,  35.49,   29.6,   17.9,   23.8,   23.1,   10.2,   17.84,R,NA,NA,   24.8,  100.0,   72.3,   92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050821, 1.201, -82.61,  35.49,   30.1,   18.1,   24.1,   23.1,    0.0,   20.61,R,NA,NA,   24.7,  100.0,   54.9,   89.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050822, 1.201, -82.61,  35.49,   28.5,   16.6,   22.6,   21.2,    5.3,   13.33,R,NA,NA,   22.8,  100.0,   68.8,   93.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050823, 1.201, -82.61,  35.49,   25.9,   17.5,   21.7,   21.3,    0.2,   10.56,R,NA,NA,   23.2,  100.0,   79.7,   94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050824, 1.201, -82.61,  35.49,   27.0,   17.7,   22.4,   21.7,    0.0,   18.29,R,NA,NA,   24.7,  100.0,   67.5,   90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050825, 1.201, -82.61,  35.49,   26.0,   17.8,   21.9,   21.5,    0.0,   19.75,R,NA,NA,   24.3,  100.0,   63.5,   84.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050826, 1.201, -82.61,  35.49,   25.7,   17.1,   21.4,   21.1,    0.0,   17.70,R,NA,NA,   23.7,  100.0,   66.4,   83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050827, 1.201, -82.61,  35.49,   25.8,   16.8,   21.3,   20.8,    0.0,   13.21,R,NA,NA,   22.8,  100.0,   65.8,   89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050828, 1.201, -82.61,  35.49,   28.4,   17.8,   23.1,   22.0,    0.0,   17.19,R,NA,NA,   24.6,  100.0,   65.5,   89.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050829, 1.201, -82.61,  35.49,   25.1,   18.4,   21.8,   22.0,    3.7,    7.18,R,NA,NA,   23.0,  100.0,   83.8,   93.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050830, 1.201, -82.61,  35.49,   25.8,   19.8,   22.8,   22.8,   41.1,    7.52,R,NA,NA,   22.9,   99.9,   77.6,   91.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050831, 1.201, -82.61,  35.49,   26.3,   14.8,   20.6,   21.0,    0.3,   21.63,R,NA,NA,   23.0,  100.0,   57.5,   80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050901, 1.201, -82.61,  35.49,   26.1,   12.2,   19.2,   18.5,    0.3,   18.76,R,NA,NA,   21.1,  100.0,   55.8,   86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050902, 1.201, -82.61,  35.49,   27.3,   11.3,   19.3,   19.0,    0.5,   21.27,R,NA,NA,   21.8,  100.0,   55.7,   85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050903, 1.201, -82.61,  35.49,   26.3,   12.1,   19.2,   18.9,    0.0,   22.61,R,NA,NA,   21.2,  100.0,   41.6,   78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050904, 1.201, -82.61,  35.49,   26.3,    9.3,   17.8,   17.3,    0.0,   22.30,R,NA,NA,   20.6,  100.0,   43.6,   83.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050905, 1.201, -82.61,  35.49,   23.7,   11.7,   17.7,   17.4,    0.2,   18.71,R,NA,NA,   20.1,  100.0,   56.7,   82.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050906, 1.201, -82.61,  35.49,   23.7,   11.8,   17.8,   17.3,    0.7,   19.39,R,NA,NA,   20.2,  100.0,   50.7,   82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050907, 1.201, -82.61,  35.49,   25.3,    9.4,   17.4,   16.6,    0.0,   21.49,R,NA,NA,   19.7,  100.0,   52.5,   84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050908, 1.201, -82.61,  35.49,   26.2,    8.7,   17.5,   16.6,    0.3,   21.99,R,NA,NA,   19.6,  100.0,   46.8,   83.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050909, 1.201, -82.61,  35.49,   26.8,    9.4,   18.1,   17.2,    0.2,   21.53,R,NA,NA,   20.1,  100.0,   50.0,   85.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050910, 1.201, -82.61,  35.49,   26.3,    9.1,   17.7,   17.3,    0.3,   20.23,R,NA,NA,   20.0,  100.0,   49.6,   85.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050911, 1.201, -82.61,  35.49,   25.7,   11.8,   18.8,   18.0,    0.0,   19.14,R,NA,NA,   20.4,  100.0,   57.8,   86.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050912, 1.201, -82.61,  35.49,   26.9,    9.3,   18.1,   17.4,    0.4,   20.32,R,NA,NA,   19.7,  100.0,   55.1,   86.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050913, 1.201, -82.61,  35.49,   27.5,    9.8,   18.7,   17.8,    0.5,   19.80,R,NA,NA,   20.1,  100.0,   49.4,   85.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050914, 1.201, -82.61,  35.49,   26.5,   11.1,   18.8,   18.0,    0.4,   16.34,R,NA,NA,   19.6,  100.0,   52.5,   84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050915, 1.201, -82.61,  35.49,   28.7,   12.7,   20.7,   19.6,    0.0,   17.38,R,NA,NA,   21.6,  100.0,   55.3,   87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050916, 1.201, -82.61,  35.49,   23.7,   13.6,   18.7,   17.9,    1.6,    6.95,R,NA,NA,   18.5,  100.0,   86.5,   97.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050917, 1.201, -82.61,  35.49,   27.1,   13.9,   20.5,   19.5,    0.0,   17.62,R,NA,NA,   21.5,  100.0,   62.0,   90.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050918, 1.201, -82.61,  35.49,   27.1,   11.4,   19.3,   17.5,    0.0,   20.60,R,NA,NA,   19.9,  100.0,   45.0,   85.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050919, 1.201, -82.61,  35.49,   28.7,   10.4,   19.6,   18.1,    0.0,   19.29,R,NA,NA,   20.0,  100.0,   42.6,   84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050920, 1.201, -82.61,  35.49,   28.7,   11.7,   20.2,   19.2,    0.3,   17.59,R,NA,NA,   21.3,  100.0,   52.9,   87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050921, 1.201, -82.61,  35.49,   27.6,   13.1,   20.4,   19.4,    0.0,   17.85,R,NA,NA,   21.4,  100.0,   56.6,   86.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050922, 1.201, -82.61,  35.49,   27.7,   14.8,   21.3,   20.2,    0.0,   16.96,R,NA,NA,   22.1,  100.0,   60.1,   87.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050923, 1.201, -82.61,  35.49,   28.0,   12.9,   20.5,   19.2,    0.3,   17.07,R,NA,NA,   21.5,  100.0,   51.0,   87.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050924, 1.201, -82.61,  35.49,   27.5,   12.7,   20.1,   19.8,    0.0,   14.62,R,NA,NA,   21.9,  100.0,   55.0,   86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050925, 1.201, -82.61,  35.49,   25.5,   19.8,   22.7,   21.7,    3.1,   12.49,R,NA,NA,   23.4,   97.4,   59.4,   82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050926, 1.201, -82.61,  35.49,   22.2,   17.9,   20.1,   19.8,    7.2,    4.64,R,NA,NA,   20.5,  100.0,   81.8,   93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050927, 1.201, -82.61,  35.49,   25.4,   12.9,   19.2,   18.5,    0.0,   17.45,R,NA,NA,   19.8,  100.0,   55.3,   87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050928, 1.201, -82.61,  35.49,   24.2,   11.1,   17.7,   17.6,    0.7,   12.23,R,NA,NA,   19.4,  100.0,   68.6,   90.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050929, 1.201, -82.61,  35.49,   22.2,   10.2,   16.2,   16.7,    0.3,    5.68,R,NA,NA,   17.5,  100.0,   79.0,   94.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20050930, 1.201, -82.61,  35.49,   21.1,    8.6,   14.9,   14.3,    0.0,   17.45,R,NA,NA,   16.3,  100.0,   60.5,   83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051001, 1.201, -82.61,  35.49,   25.5,    9.0,   17.3,   16.4,    0.2,   16.03,R,NA,NA,   18.3,  100.0,   54.2,   87.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051002, 1.201, -82.61,  35.49,   23.6,   10.3,   17.0,   16.4,    0.0,   11.64,R,NA,NA,   17.8,  100.0,   74.1,   92.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051003, 1.201, -82.61,  35.49,   25.2,   10.1,   17.7,   16.2,    0.0,   15.75,R,NA,NA,   18.4,  100.0,   51.1,   89.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051004, 1.201, -82.61,  35.49,   25.0,    8.4,   16.7,   15.9,    0.3,   16.15,R,NA,NA,   17.9,  100.0,   55.6,   86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051005, 1.201, -82.61,  35.49,   23.3,   12.1,   17.7,   17.8,    0.9,    8.41,R,NA,NA,   19.3,  100.0,   71.3,   91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051006, 1.201, -82.61,  35.49,   19.6,   17.3,   18.5,   18.2,   34.6,    1.33,R,NA,NA,   18.7,  100.0,   98.3,   99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051007, 1.201, -82.61,  35.49,   21.4,   17.7,   19.6,   19.1,    6.0,    3.79,R,NA,NA,   20.3,  100.0,   97.7,   99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051008, 1.201, -82.61,  35.49,   20.4,   14.2,   17.3,   17.0,    1.1,    9.88,R,NA,NA,   18.7,  100.0,   79.3,   91.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051009, 1.201, -82.61,  35.49,   21.6,   12.7,   17.2,   17.0,    0.6,    9.60,R,NA,NA,   19.3,   99.8,   79.0,   91.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051010, 1.201, -82.61,  35.49,   21.3,   16.2,   18.8,   18.4,    1.2,    6.71,R,NA,NA,   20.0,  100.0,   82.7,   94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051011, 1.201, -82.61,  35.49,   24.0,   16.2,   20.1,   18.9,    0.0,    8.86,R,NA,NA,   20.6,  100.0,   71.5,   92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051012, 1.201, -82.61,  35.49,   23.4,   16.1,   19.8,   18.6,    0.7,   11.66,R,NA,NA,   20.5,  100.0,   64.2,   89.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051013, 1.201, -82.61,  35.49,   23.9,   11.9,   17.9,   17.7,    0.3,   13.77,R,NA,NA,   19.2,  100.0,   60.8,   87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051014, 1.201, -82.61,  35.49,   21.8,   10.1,   16.0,   15.0,    0.0,   14.05,R,NA,NA,   15.7,  100.0,   56.7,   84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051015, 1.201, -82.61,  35.49,   23.2,   10.3,   16.8,   17.1,    0.0,   15.15,R,NA,NA,   16.4,   96.0,   37.3,   64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051016, 1.201, -82.61,  35.49,   19.6,    6.2,   12.9,   13.3,    0.0,   15.54,R,NA,NA,   12.9,   89.2,   28.0,   53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051017, 1.201, -82.61,  35.49,   20.6,    3.0,   11.8,   10.5,    0.0,   15.04,R,NA,NA,   11.6,  100.0,   36.2,   77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051018, 1.201, -82.61,  35.49,   24.1,    2.7,   13.4,   12.4,    0.7,   14.32,R,NA,NA,   13.8,  100.0,   45.9,   84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051019, 1.201, -82.61,  35.49,   26.0,    7.6,   16.8,   14.9,    0.3,   13.77,R,NA,NA,   16.3,  100.0,   51.5,   87.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051020, 1.201, -82.61,  35.49,   24.9,    8.1,   16.5,   15.1,    0.3,   11.48,R,NA,NA,   16.3,  100.0,   59.5,   89.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051021, 1.201, -82.61,  35.49,   24.5,    8.1,   16.3,   15.8,    0.3,   13.46,R,NA,NA,   17.1,  100.0,   57.8,   85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051022, 1.201, -82.61,  35.49,   17.0,    7.8,   12.4,   11.7,    0.0,    7.27,R,NA,NA,   11.9,  100.0,   69.0,   86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051023, 1.201, -82.61,  35.49,   18.3,    1.7,   10.0,    9.4,    0.0,   13.74,R,NA,NA,   10.8,  100.0,   39.4,   78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051024, 1.201, -82.61,  35.49,    9.2,    3.2,    6.2,    6.0,    0.0,   10.30,R,NA,NA,    8.3,   98.8,   52.4,   74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051025, 1.201, -82.61,  35.49,   10.0,    5.1,    7.6,    6.1,    0.0,    5.87,R,NA,NA,    7.1,   78.3,   63.3,   72.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051026, 1.201, -82.61,  35.49,   11.8,   -1.7,    5.1,    5.7,    0.2,   14.08,R,NA,NA,    7.1,  100.0,   49.0,   71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051027, 1.201, -82.61,  35.49,   12.8,   -3.9,    4.5,    4.8,    0.0,   11.86,R,NA,NA,    7.0,  100.0,   52.1,   79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051028, 1.201, -82.61,  35.49,   13.0,   -1.8,    5.6,    4.4,    0.0,   13.48,R,NA,NA,    5.9,  100.0,   42.3,   78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051029, 1.201, -82.61,  35.49,   14.8,   -3.9,    5.5,    3.7,    0.0,   13.88,R,NA,NA,    4.8,  100.0,   26.4,   76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051030, 1.201, -82.61,  35.49,   20.5,   -4.3,    8.1,    5.9,    0.0,   13.69,R,NA,NA,    6.6,  100.0,   22.9,   73.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051031, 1.201, -82.61,  35.49,   21.0,   -2.8,    9.1,    7.6,    0.0,   13.59,R,NA,NA,    7.6,  100.0,   25.2,   71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051101, 1.201, -82.61,  35.49,   19.5,   -1.2,    9.2,    8.5,    0.0,   10.68,R,NA,NA,    9.2,  100.0,   52.0,   85.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051102, 1.201, -82.61,  35.49,   16.9,   -0.5,    8.2,    9.1,    0.0,   13.43,R,NA,NA,    9.2,  100.0,   28.6,   72.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051103, 1.201, -82.61,  35.49,   20.3,   -3.0,    8.7,    6.7,    0.0,   13.22,R,NA,NA,    6.8,  100.0,   28.1,   76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051104, 1.201, -82.61,  35.49,   23.0,   -1.6,   10.7,    9.4,    0.0,   12.89,R,NA,NA,    9.3,  100.0,   33.6,   78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20051105, 1.201, -82.61,  35.49,   21.8,    4.8,   13.3,   12.7,    0.0,    9.25,R,NA,NA,   12.5,  100.0,   52.5,   82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
